EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,MonthlyIncome,SalaryBand,DistanceFromHome,BusinessTravel,OverTime,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,PerformanceRating,Attrition
2291,28,Male,Married,Research & Development,Research Director,Human Resources,10020,Very High,22,Travel_Rarely,No,7,7,1,7,3,0,0,4,2,1,3,1,3,No
2292,54,Male,Married,Research & Development,Laboratory Technician,Other,5000,Medium,26,Travel_Frequently,No,34,31,7,28,4,3,0,2,2,4,4,2,3,No
2293,37,Male,Single,Research & Development,Laboratory Technician,Human Resources,8380,High,15,Travel_Rarely,No,15,12,12,10,7,3,0,3,3,2,4,1,3,No
2294,18,Male,Divorced,Research & Development,Manufacturing Director,Marketing,12620,Very High,24,Travel_Rarely,No,0,0,0,0,5,4,0,2,4,2,2,3,3,Yes
2295,58,Female,Married,Research & Development,Laboratory Technician,Life Sciences,9070,High,27,Travel_Frequently,No,37,36,11,36,0,3,2,1,1,4,3,4,3,Yes
2296,40,Female,Married,Sales,Manager,Marketing,13470,Very High,16,Travel_Rarely,No,19,18,15,17,3,1,0,3,3,4,1,4,3,No
2297,29,Male,Divorced,Research & Development,Manufacturing Director,Other,13650,Very High,7,Travel_Rarely,No,8,6,4,4,9,6,2,2,1,4,3,2,3,No
2298,47,Male,Divorced,Research & Development,Laboratory Technician,Other,8610,High,1,Travel_Rarely,No,23,23,3,22,2,1,0,3,1,2,2,2,3,No
2299,40,Female,Divorced,Research & Development,Manufacturing Director,Marketing,2050,Low,22,Travel_Rarely,Yes,18,14,1,11,4,2,2,3,3,3,4,1,3,No
2300,19,Male,Single,Sales,Manager,Medical,10810,Very High,17,Travel_Rarely,No,0,0,1,0,8,3,1,4,2,2,3,2,3,No
2301,50,Male,Single,Research & Development,Laboratory Technician,Marketing,4190,Medium,5,Travel_Rarely,No,27,23,15,20,2,2,0,4,2,1,1,1,3,No
2302,35,Male,Married,Research & Development,Healthcare Representative,Other,2460,Low,2,Travel_Rarely,No,12,10,3,7,6,0,2,3,1,2,4,3,3,No
2303,48,Male,Married,Sales,Sales Representative,Life Sciences,3170,Medium,29,Travel_Rarely,Yes,26,21,15,20,7,4,0,1,4,1,3,4,3,Yes
2304,56,Female,Married,Research & Development,Research Director,Medical,11140,Very High,10,Travel_Rarely,No,34,30,3,27,3,1,2,3,4,1,1,1,4,No
2305,44,Female,Married,Research & Development,Healthcare Representative,Medical,8640,High,10,Travel_Rarely,No,22,20,15,19,8,6,1,4,4,3,2,3,3,No
2306,46,Female,Single,Sales,Sales Representative,Other,7720,High,19,Non-Travel,Yes,26,22,1,22,4,5,3,2,1,3,1,3,4,Yes
2307,28,Male,Single,Research & Development,Research Scientist,Marketing,8990,High,11,Travel_Rarely,No,6,6,4,5,2,2,2,3,1,2,2,2,4,Yes
2308,28,Male,Married,Research & Development,Research Director,Life Sciences,3240,Medium,27,Travel_Rarely,No,4,3,3,2,2,3,0,4,1,3,4,3,3,Yes
2309,35,Male,Single,Research & Development,Research Scientist,Medical,6420,High,20,Travel_Frequently,No,15,13,8,10,2,6,1,2,1,4,4,3,3,No
2310,54,Male,Married,Human Resources,Human Resources,Life Sciences,5340,Medium,11,Travel_Rarely,No,30,25,15,22,5,0,1,2,2,4,3,2,3,No
2311,40,Male,Married,Sales,Manager,Marketing,7470,High,8,Travel_Rarely,No,18,14,5,14,2,2,0,2,3,3,2,4,3,No
2312,32,Female,Married,Research & Development,Manufacturing Director,Human Resources,7590,High,25,Travel_Rarely,No,11,9,2,9,3,0,1,4,1,1,2,3,3,No
2313,51,Male,Married,Research & Development,Research Director,Technical Degree,8830,High,18,Travel_Rarely,No,31,30,8,28,7,0,0,2,2,3,4,2,3,No
2314,54,Female,Married,Sales,Sales Representative,Human Resources,9400,High,27,Non-Travel,No,31,26,3,24,8,6,1,2,3,1,1,3,3,Yes
2315,56,Male,Married,Research & Development,Laboratory Technician,Other,3300,Medium,11,Travel_Rarely,No,36,33,9,31,6,0,0,3,2,1,4,3,3,No
2316,30,Male,Single,Human Resources,Human Resources,Human Resources,6450,High,1,Travel_Rarely,No,8,8,2,7,5,6,0,3,2,2,4,1,3,No
2317,48,Female,Married,Sales,Sales Representative,Medical,7060,High,27,Travel_Rarely,Yes,28,27,15,24,6,5,3,4,3,2,4,1,3,No
2318,43,Female,Married,Research & Development,Research Scientist,Human Resources,4140,Medium,7,Non-Travel,Yes,19,14,3,13,4,4,2,4,4,1,3,2,3,No
2319,37,Male,Single,Research & Development,Manufacturing Director,Medical,3980,Medium,25,Travel_Rarely,Yes,17,12,2,11,2,5,0,4,2,1,4,1,3,Yes
2320,35,Male,Married,Research & Development,Manufacturing Director,Marketing,3180,Medium,21,Travel_Rarely,No,11,6,5,5,7,1,0,4,1,4,1,2,4,No
2321,22,Male,Divorced,Research & Development,Healthcare Representative,Other,3770,Medium,7,Travel_Rarely,No,0,0,1,0,1,0,1,2,4,3,4,2,3,No
2322,29,Male,Single,Human Resources,Human Resources,Medical,9990,High,22,Travel_Rarely,No,9,5,1,4,9,2,0,2,3,3,1,4,3,No
2323,41,Male,Married,Research & Development,Healthcare Representative,Medical,3500,Medium,3,Travel_Rarely,Yes,18,18,13,16,4,5,1,3,2,1,1,1,3,Yes
2324,56,Male,Divorced,Sales,Sales Representative,Life Sciences,3720,Medium,12,Travel_Rarely,No,32,28,6,25,8,2,1,3,3,4,1,3,3,No
2325,55,Female,Divorced,Sales,Sales Representative,Life Sciences,7340,High,11,Non-Travel,Yes,34,29,15,29,0,1,0,3,4,2,3,3,3,No
2326,26,Male,Married,Research & Development,Manufacturing Director,Technical Degree,8370,High,20,Travel_Rarely,No,2,0,0,0,4,5,0,1,1,3,1,2,3,No
2327,47,Female,Married,Sales,Sales Executive,Human Resources,6970,High,16,Travel_Rarely,Yes,24,23,14,21,4,4,0,1,4,2,3,4,3,Yes
2328,21,Female,Divorced,Research & Development,Healthcare Representative,Medical,4460,Medium,18,Travel_Frequently,No,0,0,1,0,3,3,0,1,3,1,1,2,3,Yes
2329,47,Male,Married,Sales,Sales Executive,Marketing,4010,Medium,14,Travel_Frequently,No,26,26,10,26,5,2,1,2,3,2,3,2,3,No
2330,32,Male,Single,Research & Development,Research Scientist,Human Resources,7260,High,22,Non-Travel,No,12,9,6,7,6,5,0,4,4,1,1,1,3,No
2331,37,Male,Single,Research & Development,Research Director,Other,6650,High,5,Travel_Rarely,Yes,15,14,5,11,9,5,3,4,2,4,3,2,3,Yes
2332,48,Female,Divorced,Research & Development,Research Director,Life Sciences,5960,Medium,21,Travel_Rarely,Yes,24,22,15,21,8,2,1,4,4,2,1,1,3,Yes
2333,36,Female,Married,Human Resources,Manager,Technical Degree,9800,High,2,Non-Travel,No,14,10,2,8,2,0,0,3,3,4,4,4,3,No
2334,52,Female,Single,Sales,Sales Representative,Life Sciences,6470,High,3,Travel_Rarely,No,29,24,14,23,9,6,1,1,4,4,2,1,3,Yes
2335,40,Male,Married,Research & Development,Research Scientist,Medical,3880,Medium,21,Travel_Rarely,No,17,15,12,13,4,0,0,4,2,1,3,4,3,No
2336,60,Male,Married,Research & Development,Research Scientist,Medical,5970,Medium,5,Travel_Rarely,No,39,38,15,37,4,3,0,4,3,2,2,1,4,No
2337,45,Male,Married,Research & Development,Manufacturing Director,Technical Degree,8770,High,23,Travel_Rarely,No,25,20,7,20,0,6,1,4,2,1,3,2,4,No
2338,30,Male,Divorced,Sales,Sales Executive,Medical,6310,High,4,Travel_Rarely,No,6,4,2,1,6,2,0,2,2,1,2,1,3,Yes
2339,51,Female,Married,Research & Development,Healthcare Representative,Medical,8700,High,5,Travel_Rarely,No,28,27,13,27,8,5,0,1,2,4,1,2,3,No
2340,35,Male,Divorced,Research & Development,Research Scientist,Medical,9440,High,28,Travel_Rarely,No,13,8,7,8,2,3,0,4,4,3,4,3,3,No
2341,40,Male,Divorced,Research & Development,Healthcare Representative,Marketing,6480,High,6,Travel_Rarely,No,18,13,13,10,8,5,0,1,4,2,3,2,3,No
2342,23,Male,Single,Human Resources,Human Resources,Technical Degree,6950,High,27,Travel_Rarely,No,0,0,1,0,0,4,1,4,1,1,2,3,4,No
2343,23,Male,Married,Sales,Sales Executive,Marketing,6140,High,11,Travel_Rarely,No,0,0,1,0,9,1,3,4,4,3,1,4,3,Yes
2344,42,Female,Single,Sales,Sales Executive,Medical,8780,High,24,Travel_Frequently,Yes,19,19,1,17,2,6,1,4,3,3,4,1,3,Yes
2345,26,Male,Divorced,Sales,Sales Executive,Technical Degree,6060,High,28,Non-Travel,Yes,3,0,1,0,4,3,3,3,1,1,2,2,3,Yes
2346,60,Female,Single,Research & Development,Manufacturing Director,Technical Degree,8420,High,4,Travel_Rarely,Yes,39,38,15,36,0,3,1,4,4,1,4,3,3,No
2347,54,Female,Married,Sales,Sales Executive,Life Sciences,7640,High,10,Travel_Rarely,No,31,28,15,26,8,4,0,4,1,2,4,3,3,No
2348,48,Female,Divorced,Research & Development,Manufacturing Director,Human Resources,3160,Medium,17,Travel_Rarely,No,24,20,12,18,5,6,2,4,4,3,4,1,3,Yes
2349,49,Female,Single,Sales,Sales Representative,Human Resources,8610,High,26,Travel_Rarely,Yes,28,28,15,26,9,6,0,2,2,4,3,1,3,No
2350,43,Female,Divorced,Research & Development,Research Scientist,Technical Degree,7340,High,6,Travel_Rarely,Yes,21,16,11,14,3,2,0,3,4,2,1,2,3,No
2351,20,Female,Single,Sales,Sales Executive,Technical Degree,11540,Very High,6,Travel_Frequently,No,0,0,1,0,0,1,3,4,2,1,1,3,3,No
2352,34,Male,Married,Research & Development,Research Scientist,Other,4220,Medium,11,Travel_Rarely,No,12,12,2,10,6,2,1,1,1,4,1,4,3,Yes
2353,39,Male,Married,Research & Development,Research Scientist,Marketing,7690,High,6,Travel_Rarely,Yes,15,11,7,10,1,1,2,1,4,2,2,2,3,No
2354,57,Male,Married,Research & Development,Research Scientist,Marketing,5710,Medium,8,Travel_Rarely,Yes,35,32,14,30,6,2,0,2,3,3,3,3,3,No
2355,27,Male,Married,Research & Development,Laboratory Technician,Marketing,3290,Medium,4,Travel_Rarely,No,6,1,1,1,0,3,1,2,2,1,4,2,3,No
2356,39,Male,Divorced,Research & Development,Manufacturing Director,Life Sciences,2950,Low,25,Travel_Rarely,No,19,16,14,16,1,0,0,4,1,1,1,1,3,Yes
2357,32,Female,Married,Research & Development,Laboratory Technician,Human Resources,12570,Very High,24,Travel_Frequently,No,8,6,5,3,6,3,0,4,4,1,3,2,3,No
2358,23,Male,Married,Research & Development,Laboratory Technician,Medical,7700,High,5,Travel_Rarely,Yes,0,0,0,0,6,5,2,1,4,4,1,2,3,No
2359,22,Male,Divorced,Sales,Sales Representative,Medical,6390,High,16,Travel_Rarely,Yes,0,0,0,0,1,3,1,2,2,1,2,1,3,Yes
2360,33,Female,Married,Research & Development,Manufacturing Director,Human Resources,3620,Medium,19,Travel_Rarely,No,11,7,0,6,1,0,1,4,3,4,1,3,3,No
2361,21,Male,Single,Research & Development,Laboratory Technician,Technical Degree,12240,Very High,19,Non-Travel,No,0,0,1,0,8,2,2,3,1,4,2,2,4,No
2362,20,Female,Divorced,Sales,Sales Executive,Technical Degree,5120,Medium,29,Travel_Frequently,No,0,0,0,0,0,2,2,1,1,3,3,1,3,No
2363,33,Male,Single,Research & Development,Manufacturing Director,Medical,7850,High,19,Travel_Rarely,No,10,9,6,6,2,4,0,3,3,4,3,2,3,No
2364,26,Female,Married,Sales,Sales Executive,Medical,7220,High,20,Travel_Rarely,No,2,0,0,0,9,1,0,4,4,4,4,4,3,No
2365,41,Female,Married,Sales,Sales Representative,Other,14780,Very High,1,Travel_Rarely,Yes,17,16,15,16,5,2,2,2,4,3,3,3,4,No
2366,18,Male,Divorced,Research & Development,Healthcare Representative,Marketing,6880,High,3,Travel_Rarely,No,0,0,1,0,0,5,1,2,2,4,2,2,4,No
2367,30,Male,Single,Sales,Sales Representative,Life Sciences,5570,Medium,18,Non-Travel,No,8,7,6,7,8,1,1,3,1,3,4,4,3,Yes
2368,37,Male,Single,Research & Development,Research Scientist,Human Resources,7750,High,27,Travel_Rarely,Yes,16,13,9,11,3,6,0,4,3,1,4,1,3,Yes
2369,59,Male,Married,Research & Development,Research Director,Marketing,8100,High,12,Travel_Rarely,No,36,32,3,29,7,2,0,3,3,1,4,2,3,Yes
2370,45,Male,Single,Research & Development,Research Scientist,Other,19390,Very High,19,Travel_Rarely,Yes,22,20,15,19,6,5,3,4,4,2,4,3,3,No
2371,55,Female,Married,Research & Development,Research Scientist,Marketing,6830,High,7,Travel_Rarely,No,33,28,1,26,3,0,1,4,1,2,4,2,3,No
2372,32,Male,Married,Research & Development,Research Scientist,Technical Degree,4160,Medium,14,Travel_Rarely,Yes,12,10,5,8,3,2,2,2,3,2,1,3,3,Yes
2373,37,Female,Married,Human Resources,Manager,Other,5960,Medium,22,Travel_Frequently,No,13,11,4,9,5,2,0,2,3,1,3,3,3,Yes
2374,36,Male,Single,Research & Development,Healthcare Representative,Human Resources,7740,High,20,Travel_Rarely,Yes,12,12,5,10,3,3,0,3,3,3,2,2,4,No
2375,56,Female,Single,Sales,Sales Representative,Medical,8340,High,4,Travel_Rarely,No,35,30,15,29,1,0,1,1,1,2,2,4,3,No
2376,59,Male,Divorced,Research & Development,Research Director,Other,3500,Medium,26,Travel_Frequently,No,37,37,8,35,7,1,2,1,1,4,1,4,3,Yes
2377,59,Male,Married,Research & Development,Research Director,Human Resources,5670,Medium,27,Travel_Frequently,No,39,39,15,38,6,6,0,1,3,4,1,2,4,No
2378,50,Male,Single,Sales,Sales Representative,Technical Degree,14380,Very High,14,Travel_Rarely,No,26,21,4,19,6,6,0,4,1,3,4,4,3,No
2379,39,Male,Single,Research & Development,Manufacturing Director,Life Sciences,4720,Medium,10,Travel_Rarely,Yes,18,15,14,12,7,3,1,4,3,4,4,3,3,No
2380,41,Female,Married,Sales,Manager,Medical,9900,High,16,Travel_Frequently,No,20,20,15,20,5,0,0,4,1,2,3,1,3,Yes
2381,60,Male,Divorced,Research & Development,Research Director,Medical,6040,High,24,Non-Travel,Yes,38,36,15,34,9,1,0,1,4,4,1,1,3,Yes
2382,30,Male,Single,Sales,Sales Executive,Life Sciences,7000,High,14,Travel_Rarely,No,9,6,0,6,8,6,1,2,2,4,3,1,3,No
2383,32,Male,Single,Sales,Sales Representative,Other,3660,Medium,1,Travel_Rarely,Yes,9,9,1,8,9,6,0,2,2,1,1,1,3,Yes
2384,56,Female,Married,Sales,Manager,Human Resources,6290,High,3,Travel_Frequently,No,32,28,7,26,1,5,1,1,2,3,3,2,3,Yes
2385,34,Male,Single,Sales,Sales Representative,Technical Degree,7700,High,24,Travel_Rarely,No,10,6,2,5,1,6,0,2,2,2,1,1,3,No
2386,28,Male,Single,Sales,Sales Executive,Technical Degree,6870,High,23,Travel_Rarely,No,6,6,6,6,4,4,1,2,3,2,2,3,3,Yes
2387,42,Male,Divorced,Sales,Manager,Other,6450,High,23,Travel_Frequently,No,22,19,2,18,6,4,2,4,3,2,1,2,3,Yes
2388,31,Male,Married,Sales,Sales Representative,Marketing,8800,High,4,Travel_Rarely,Yes,7,6,4,6,2,5,2,1,3,4,4,3,3,No
2389,56,Male,Single,Sales,Sales Representative,Marketing,4010,Medium,5,Travel_Rarely,No,35,31,11,29,1,4,1,4,4,4,3,3,3,No
2390,57,Female,Married,Research & Development,Manufacturing Director,Technical Degree,7850,High,12,Travel_Rarely,Yes,33,31,1,31,0,2,1,4,1,2,4,2,3,No
2391,31,Male,Single,Research & Development,Research Scientist,Medical,2870,Low,7,Travel_Rarely,No,10,9,6,8,5,4,0,1,4,2,1,3,3,Yes
2392,40,Female,Single,Research & Development,Laboratory Technician,Life Sciences,11090,Very High,12,Travel_Rarely,No,18,15,11,14,9,2,1,2,3,3,3,4,3,No
2393,60,Male,Married,Research & Development,Manufacturing Director,Technical Degree,6540,High,17,Travel_Rarely,No,38,36,15,33,4,4,0,2,2,3,2,2,3,No
2394,49,Male,Married,Sales,Manager,Other,9620,High,9,Travel_Rarely,No,27,25,13,22,7,2,1,4,4,2,2,2,3,No
2395,27,Male,Married,Sales,Sales Executive,Life Sciences,2260,Low,4,Travel_Frequently,No,7,2,0,2,0,3,0,4,3,2,4,3,3,No
2396,43,Male,Divorced,Sales,Sales Executive,Medical,9040,High,12,Travel_Rarely,Yes,21,18,15,18,2,1,1,4,1,4,1,4,4,No
2397,44,Male,Single,Research & Development,Manufacturing Director,Medical,5050,Medium,21,Non-Travel,Yes,22,20,5,18,6,6,1,2,1,2,4,3,3,Yes
2398,46,Male,Divorced,Human Resources,Manager,Other,7020,High,18,Non-Travel,No,22,21,15,20,4,5,1,4,3,2,1,4,4,No
2399,19,Male,Married,Research & Development,Manufacturing Director,Technical Degree,9100,High,10,Travel_Rarely,No,0,0,1,0,0,0,0,4,3,2,2,1,3,No
2400,30,Female,Single,Research & Development,Laboratory Technician,Technical Degree,6750,High,10,Travel_Rarely,No,6,6,0,3,2,3,1,3,1,2,1,1,3,Yes
2401,54,Male,Divorced,Research & Development,Research Director,Technical Degree,8640,High,17,Travel_Rarely,No,33,28,15,28,7,3,1,1,3,3,3,2,3,Yes
2402,28,Male,Single,Research & Development,Research Director,Medical,6080,High,6,Travel_Rarely,Yes,7,7,1,4,6,6,2,2,3,3,3,1,3,No
2403,30,Male,Married,Research & Development,Laboratory Technician,Other,11470,Very High,25,Travel_Rarely,No,10,6,3,6,8,5,1,1,4,1,3,1,3,No
2404,31,Male,Married,Research & Development,Healthcare Representative,Life Sciences,6530,High,26,Travel_Rarely,No,8,6,1,6,3,6,0,4,3,4,4,1,4,No
2405,25,Female,Single,Research & Development,Manufacturing Director,Life Sciences,6590,High,1,Non-Travel,No,5,1,0,0,9,3,2,2,4,2,4,2,3,No
2406,24,Male,Divorced,Research & Development,Research Scientist,Other,6640,High,29,Travel_Rarely,No,3,1,1,0,9,1,0,3,1,1,4,4,3,Yes
2407,32,Male,Single,Research & Development,Manufacturing Director,Technical Degree,6940,High,1,Travel_Rarely,No,8,8,4,6,3,5,0,2,4,3,2,4,4,No
2408,55,Male,Divorced,Research & Development,Healthcare Representative,Medical,4080,Medium,14,Travel_Frequently,No,32,27,14,27,2,1,0,4,2,1,1,2,4,No
2409,18,Male,Single,Research & Development,Laboratory Technician,Marketing,4660,Medium,20,Travel_Rarely,No,0,0,0,0,9,4,1,4,3,4,1,4,3,Yes
2410,30,Female,Single,Sales,Sales Representative,Life Sciences,10220,Very High,10,Travel_Rarely,No,6,6,5,3,3,2,1,2,4,4,2,4,3,No
2411,20,Male,Married,Research & Development,Research Director,Other,9610,High,6,Travel_Frequently,No,0,0,1,0,4,2,1,2,4,3,3,2,3,No
2412,42,Female,Divorced,Sales,Manager,Other,9350,High,2,Travel_Rarely,No,18,15,8,15,9,0,2,1,1,4,1,2,3,Yes
2413,28,Male,Single,Human Resources,Manager,Medical,8310,High,22,Travel_Frequently,No,5,0,0,0,2,5,1,1,1,2,4,4,4,Yes
2414,52,Female,Divorced,Research & Development,Research Scientist,Marketing,5620,Medium,2,Travel_Rarely,No,30,27,9,26,8,4,0,4,3,2,4,2,4,No
2415,43,Male,Single,Sales,Sales Representative,Medical,5390,Medium,15,Travel_Frequently,Yes,23,23,11,23,1,2,1,4,4,3,1,2,3,No
2416,51,Male,Married,Research & Development,Manufacturing Director,Marketing,6820,High,12,Travel_Frequently,No,30,26,2,26,2,5,1,4,3,2,4,4,3,No
2417,45,Female,Married,Sales,Sales Executive,Medical,10900,Very High,29,Travel_Frequently,No,22,20,4,17,3,6,1,3,1,4,3,3,3,No
2418,36,Male,Single,Research & Development,Research Director,Medical,7520,High,27,Non-Travel,No,15,12,2,10,4,5,1,1,1,2,2,2,4,Yes
2419,55,Male,Divorced,Research & Development,Research Scientist,Marketing,4570,Medium,24,Travel_Frequently,No,32,30,15,30,2,6,1,1,3,2,3,4,4,Yes
2420,38,Female,Married,Research & Development,Manufacturing Director,Human Resources,3760,Medium,22,Travel_Rarely,No,18,18,7,18,8,3,1,3,3,3,3,3,3,No
2421,58,Male,Married,Research & Development,Laboratory Technician,Other,9740,High,16,Travel_Rarely,No,38,38,15,37,6,2,0,2,4,1,2,2,4,No
2422,60,Female,Married,Sales,Sales Executive,Medical,12380,Very High,11,Travel_Rarely,No,39,36,15,35,6,5,2,1,3,3,3,2,3,No
2423,43,Female,Married,Sales,Manager,Human Resources,3430,Medium,5,Travel_Rarely,No,22,19,10,18,7,4,0,1,2,4,1,1,4,No
2424,47,Female,Married,Research & Development,Laboratory Technician,Medical,9880,High,29,Travel_Frequently,No,23,22,15,20,6,4,0,3,1,4,2,1,3,No
2425,28,Female,Divorced,Sales,Sales Executive,Human Resources,8230,High,12,Travel_Rarely,No,7,7,5,7,6,4,1,4,4,1,4,4,3,No
2426,53,Male,Married,Research & Development,Healthcare Representative,Medical,4980,Medium,13,Travel_Rarely,No,31,27,6,27,6,6,2,2,4,1,1,1,3,No
2427,46,Male,Married,Sales,Manager,Technical Degree,7560,High,5,Travel_Rarely,No,24,24,7,22,7,4,1,4,1,1,3,4,3,Yes
2428,56,Male,Married,Research & Development,Research Scientist,Medical,4280,Medium,9,Travel_Rarely,No,35,34,15,31,9,5,1,2,2,4,2,1,3,No
2429,29,Female,Married,Research & Development,Laboratory Technician,Other,6330,High,19,Travel_Rarely,Yes,5,3,0,3,1,0,3,3,2,2,2,3,3,Yes
2430,51,Female,Married,Research & Development,Research Director,Medical,6980,High,13,Travel_Rarely,Yes,28,24,3,23,5,5,0,1,3,1,1,3,3,No
2431,38,Male,Married,Sales,Manager,Human Resources,11420,Very High,17,Travel_Rarely,No,18,13,1,11,1,2,1,3,4,3,3,4,3,No
2432,25,Male,Married,Research & Development,Healthcare Representative,Life Sciences,6200,High,7,Travel_Rarely,No,4,1,1,1,1,0,1,2,1,4,3,2,3,Yes
2433,25,Male,Married,Research & Development,Manufacturing Director,Technical Degree,5190,Medium,3,Travel_Rarely,No,5,0,0,0,9,1,1,4,4,1,3,4,3,Yes
2434,42,Male,Divorced,Research & Development,Research Scientist,Life Sciences,7970,High,26,Travel_Rarely,Yes,21,18,0,18,4,5,1,2,1,1,2,2,3,Yes
2435,31,Female,Divorced,Research & Development,Healthcare Representative,Human Resources,8740,High,13,Travel_Rarely,Yes,8,3,2,1,7,5,3,1,4,1,3,4,3,Yes
2436,22,Male,Divorced,Research & Development,Research Scientist,Marketing,5120,Medium,11,Non-Travel,No,0,0,1,0,7,2,0,1,3,1,3,1,3,Yes
2437,36,Female,Married,Sales,Sales Executive,Other,4500,Medium,9,Travel_Frequently,No,14,14,10,12,0,1,0,2,1,1,3,2,3,Yes
2438,46,Female,Married,Research & Development,Research Director,Human Resources,4650,Medium,20,Travel_Frequently,No,26,22,3,22,4,2,1,2,3,1,3,3,3,Yes
2439,31,Female,Single,Sales,Sales Representative,Technical Degree,11440,Very High,17,Travel_Frequently,No,11,6,6,6,1,2,1,2,2,3,2,3,3,No
2440,59,Male,Married,Research & Development,Research Scientist,Life Sciences,8580,High,12,Travel_Frequently,No,37,33,6,31,3,3,1,3,2,1,3,4,3,No
2441,51,Female,Single,Research & Development,Research Scientist,Medical,6040,High,27,Travel_Rarely,No,30,28,15,25,1,5,3,4,1,3,3,2,3,Yes
2442,40,Female,Single,Research & Development,Manufacturing Director,Medical,10610,Very High,27,Travel_Rarely,Yes,18,16,9,14,6,2,1,3,3,2,4,3,3,No
2443,58,Female,Divorced,Research & Development,Laboratory Technician,Human Resources,5100,Medium,6,Travel_Frequently,No,38,38,8,35,1,1,3,2,4,3,2,3,3,No
2444,36,Male,Divorced,Sales,Manager,Human Resources,6710,High,19,Travel_Rarely,No,15,13,5,12,4,0,0,3,3,3,2,4,3,Yes
2445,24,Male,Married,Human Resources,Human Resources,Marketing,4260,Medium,29,Travel_Frequently,No,2,0,0,0,3,4,0,4,4,3,3,1,3,Yes
2446,19,Female,Single,Research & Development,Manufacturing Director,Human Resources,10420,Very High,15,Travel_Rarely,No,0,0,0,0,9,1,0,1,2,4,3,1,3,No
2447,58,Male,Married,Human Resources,Human Resources,Medical,4940,Medium,1,Travel_Frequently,No,37,35,15,32,7,1,2,1,3,1,2,3,3,Yes
2448,59,Male,Married,Research & Development,Laboratory Technician,Other,4990,Medium,4,Travel_Rarely,Yes,38,37,11,34,3,5,0,1,4,3,1,1,3,Yes
2449,49,Male,Divorced,Sales,Sales Representative,Marketing,8050,High,20,Travel_Frequently,Yes,29,27,15,25,2,0,0,4,2,2,3,1,3,Yes
2450,22,Male,Divorced,Research & Development,Research Director,Medical,2780,Low,27,Travel_Rarely,No,1,0,1,0,7,4,1,4,3,3,3,3,3,Yes
